UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
1654735093,24.417,55.25,43,400,13119,20010,939.614,0.75,0.78,5.15,0.804,0.018,1762,0
1654714104,26.6,44.67,130,417,12777,20582,937.358,1.85,1.92,12.74,1.987,0.045,1917,0
1655126886,8.764,45.96,185,447,12764,20541,937.318,1.63,1.69,11.2,1.746,0.039,2578,0
1655125677,-8.7,40.81,54,400,12796,20673,937.465,1.99,2.07,13.7,2.137,0.048,1369,0
1654777640,24.99,51.16,1151,404,12876,19445,938.758,1.75,1.82,12.06,1.881,0.042,16297,1
1654735142,24.066,54.01,56,400,13116,19988,939.643,0.79,0.82,5.43,0.846,0.019,1811,0
1654713221,26.16,46.95,87,400,12784,20661,937.452,1.85,1.92,12.73,1.985,0.045,1034,0
1654733596,23.321,54.43,31,400,12632,19698,939.798,0.11,0.2,0.59,0.214,0.077,265,0
1654735904,16.718,51.3,66,400,13191,20091,939.625,0.92,0.95,6.32,0.986,0.022,2573,0
1655128212,14.221,45.08,327,724,12625,20827,937.014,1.71,1.77,11.76,1.833,0.041,3904,0
1654763958,20.7,46.82,64,400,13200,20107,939.633,0.89,0.92,6.11,0.952,0.022,2615,0
1654717865,48.34,14.71,687,400,13728,20511,936.669,0.61,0.63,4.16,0.649,0.015,5678,0
1654783160,24.92,51.55,1379,406,12957,19383,938.725,1.68,1.75,11.58,1.805,0.041,21817,1
1654715878,27.12,39.7,0,400,13430,21284,937.455,1.87,1.94,12.86,2.006,0.045,3691,0
1654713998,25.98,47.41,150,410,12781,20578,937.406,2.17,2.25,14.91,2.324,0.052,1811,0
1654713029,26.65,45.5,83,400,12785,20679,937.547,2,2.08,13.75,2.144,0.048,842,0
1655127834,12.354,38.9,0,400,13175,20999,937.467,2.01,2.09,13.83,2.156,0.049,3526,0
1654714657,25.91,48.3,171,450,12766,20550,937.33,2.1,2.18,14.47,2.257,0.051,2470,0
1655127106,18.128,42.81,149,413,12771,20561,937.416,1.68,1.74,11.54,1.8,0.041,2798,0
1654715616,25.67,45.22,0,400,13118,21014,937.451,2.11,2.19,14.51,2.262,0.051,3429,0
1654712670,26.9,45.08,68,408,12823,20703,937.531,2.32,2.41,15.95,2.487,0.056,483,0
1654763522,17.13,54.41,0,400,13193,20121,939.608,0.95,0.98,6.51,1.015,0.023,2179,0
1654767977,19.47,52.28,215,400,13136,20044,939.598,0.76,0.79,5.22,0.814,0.018,6634,1
1654735627,19.738,54.05,22,400,13191,20123,939.596,1.03,1.07,7.1,1.107,0.025,2296,0
1655127721,13.711,40.16,0,400,13036,20826,937.453,2.22,2.31,15.28,2.383,0.054,3413,0
1654736379,11.002,50.64,173,400,13151,20006,939.679,0.79,0.82,5.45,0.85,0.019,3048,0
1654735107,24.318,50.25,32,400,13134,20025,939.615,0.8,0.83,5.48,0.854,0.019,1776,0
1655126570,-3.714,41.77,115,400,12791,20606,937.319,1.88,1.96,12.97,2.022,0.046,2262,0
1655128772,20.142,23.03,22759,643,12686,18900,936.876,0.67,0.7,4.63,0.722,0.016,4464,0
1654716079,27.34,39.76,140,400,13270,21020,937.058,1.86,1.93,12.81,1.998,0.045,3892,0
1654761980,14.42,51.72,9,400,12881,19846,939.838,0.25,0.26,1.72,0.269,0.006,637,0
1654762087,13.49,57.68,0,400,12938,19890,939.775,0.26,0.27,1.78,0.277,0.006,744,0
1654733993,26.282,53.76,20,400,12878,19836,939.792,0.24,0.25,1.66,0.26,0.006,662,0
1655125235,-0.827,43.54,54,400,12797,20691,937.536,1.93,2,13.25,2.066,0.047,927,0
1654735197,23.651,52.53,86,400,13105,19976,939.6,0.85,0.88,5.82,0.908,0.021,1866,0
1654783204,26.87,47.91,1325,406,12958,19402,938.727,2.01,2.08,13.8,2.152,0.049,21861,1
1654736237,12.757,45.73,134,400,13162,20042,939.622,1.09,1.13,7.47,1.165,0.026,2906,0
1654774253,26.68,48.39,996,524,12846,19476,938.901,1.96,2.04,13.5,2.105,0.048,12910,1
1654733545,22.77,55.5,19,401,12595,19681,939.795,0.12,0.24,0.51,0.27,0.119,214,0
1654717734,52.92,12.75,1961,400,13621,20182,936.676,0.8,0.83,5.47,0.854,0.019,5547,0
1654716179,29.15,66.55,1795,400,13409,20168,937.044,0.74,0.77,5.09,0.794,0.018,3992,0
1655125757,-7.7,46.93,90,400,12781,20624,937.431,1.73,1.8,11.9,1.856,0.042,1449,0
1654716151,26.03,71.49,990,400,13333,20365,937.084,0.79,0.82,5.42,0.845,0.019,3964,0
1654714458,28.86,41.31,112,400,12795,20600,937.32,1.73,1.79,11.87,1.852,0.042,2271,0
1654775187,24.76,52.33,1203,515,12840,19438,938.894,2.26,2.35,15.58,2.429,0.055,13844,1
1654736211,13.075,52.07,141,400,13158,20030,939.668,0.87,0.91,6.02,0.938,0.021,2880,0
1654714222,26.83,43.32,167,444,12769,20552,937.342,1.83,1.91,12.63,1.969,0.044,2035,0
1654762060,12.98,51.26,26,400,12908,19845,939.8,0.27,0.28,1.88,0.293,0.007,717,0
1655125635,-9.057,46.62,62,400,12786,20670,937.471,2.04,2.12,14.02,2.186,0.049,1327,0
1654745509,18.137,53.27,1044,577,12820,19468,939.014,2.27,2.36,15.62,2.436,0.055,12178,1
1655125369,-6.149,41.06,69,400,12786,20675,937.516,1.9,1.97,13.07,2.038,0.046,1061,0
1654771324,24.07,55.38,760,707,12776,19542,939.161,2.62,2.72,18.04,2.813,0.064,9981,1
1654754124,6.344,48.57,1335,426,12940,19386,938.695,2.16,2.24,14.83,2.313,0.052,20793,1
1654715675,25.77,46.24,0,400,12997,20830,937.453,2.21,2.3,15.22,2.374,0.054,3488,0
1654715333,27.95,46.11,195,420,12770,20529,937.322,1.66,1.72,11.4,1.777,0.04,3146,0
1654767215,19.54,55.71,38,400,13244,20229,939.633,2.36,2.46,16.27,2.537,0.057,5872,1
1654714504,28.55,42.16,143,400,12791,20578,937.333,1.83,1.9,12.59,1.964,0.044,2317,0
1654734768,26.248,48.98,16,400,13096,19987,939.694,0.55,0.57,3.81,0.593,0.013,1437,0
1654734378,27.122,50.63,6,400,13046,19949,939.767,0.37,0.38,2.54,0.395,0.009,1047,0
1654778262,24.44,53.75,1118,408,12893,19442,938.77,2.02,2.1,13.89,2.167,0.049,16919,1
1654735780,18.109,48.19,30,400,13211,20131,939.646,1.11,1.15,7.64,1.192,0.027,2449,0
1654785722,26.8,47.99,1316,400,12995,19407,938.804,1.82,1.89,12.53,1.954,0.044,24379,1
1655129172,0.242,32.53,60000,1614,12202,18041,936.87,27.45,28.52,188.94,29.464,0.665,4864,0
1654715387,25.75,49.16,200,426,12774,20521,937.385,1.64,1.7,11.26,1.756,0.04,3200,0
1655126778,3.574,48.3,171,450,12766,20550,937.33,2.1,2.18,14.47,2.257,0.051,2470,0
1654783181,24.34,54.05,1348,408,12957,19387,938.72,1.44,1.5,9.91,1.546,0.035,21838,1
1654780564,26.99,47.77,1187,401,12925,19432,938.705,1.87,1.94,12.86,2.005,0.045,19221,1
1655125820,-6.752,47.23,104,400,12782,20622,937.409,1.78,1.85,12.23,1.907,0.043,1512,0
1654714652,26.06,47.71,164,438,12772,20563,937.316,1.99,2.07,13.72,2.14,0.048,2465,0
1654716840,51.7,14.25,1021,400,13307,20360,936.839,1,1.03,6.85,1.069,0.024,4653,0
1654780557,26.84,48.29,1203,400,12925,19428,938.687,1.87,1.95,12.89,2.01,0.045,19214,1
1654715527,28.72,42.81,196,420,12770,20528,937.428,1.65,1.71,11.34,1.769,0.04,3340,0
1654739167,-8.954,50.07,9,400,13277,20260,939.645,2.29,2.38,15.79,2.462,0.056,5836,1
1654763233,18.58,51.23,62,400,13128,20001,939.633,0.74,0.77,5.12,0.798,0.018,1890,0
1654752779,20.071,49.46,1208,400,12927,19424,938.682,1.57,1.63,10.78,1.682,0.038,19448,1
1654716416,42.21,33.3,11711,479,12776,19217,936.892,0.44,0.45,3,0.468,0.011,4229,0
1654755935,-19.809,53.12,1373,418,12961,19380,938.765,1.96,2.03,13.46,2.098,0.047,22604,1
1654712582,29.3,40.51,65,400,12833,20706,937.55,1.99,2.07,13.72,2.139,0.048,395,0
1654765757,20.75,48.82,106,400,13224,20100,939.668,2.03,2.11,13.99,2.181,0.049,4414,1
1654754093,6.829,52.72,1168,400,12977,19442,938.732,2.34,2.43,16.1,2.51,0.057,20762,1
1654735884,16.946,47.1,59,400,13205,20113,939.626,0.73,0.76,5.02,0.782,0.018,2553,0
1654716724,55.14,20.78,41333,828,12589,18612,936.879,1.65,1.72,11.37,1.773,0.04,4537,0
1655124465,26.378,39.52,60,424,12853,20737,937.576,2.43,2.52,16.69,2.603,0.059,157,0
1654779781,26.95,47.88,1226,400,12912,19422,938.72,1.58,1.64,10.85,1.692,0.038,18438,1
1654754601,-1.464,47.42,1327,400,12962,19402,938.706,1.67,1.74,11.5,1.794,0.041,21270,1
1655129863,-10.399,12.73,1990,400,13598,20164,936.686,0.75,0.78,5.16,0.804,0.018,5555,0
1654765364,19.88,53.62,140,400,13220,20091,939.642,1.86,1.93,12.81,1.998,0.045,4021,1
1654716626,48.54,24.23,15280,577,12725,19010,936.911,0.89,0.92,6.12,0.954,0.022,4439,0
1655126487,-4.879,48.16,140,406,12785,20582,937.343,1.73,1.8,11.92,1.858,0.042,2179,0
1655125462,-8.415,47.12,107,400,12779,20629,937.475,1.92,1.99,13.21,2.059,0.047,1154,0
1655128492,19.087,37.3,8107,400,12966,19442,936.877,0.45,0.47,3.11,0.485,0.011,4184,0
1655124946,14.329,40.76,63,419,12809,20701,937.501,2.15,2.24,14.82,2.311,0.052,638,0
1654762196,12.7,57.07,0,400,12981,19909,939.768,0.31,0.33,2.17,0.338,0.008,853,0
1654734369,27.123,52.92,0,400,13048,19952,939.752,0.29,0.3,1.98,0.309,0.007,1038,0
1654761885,14.45,49.81,9,400,12810,19796,939.808,0.25,0.26,1.72,0.269,0.006,542,0
1654762056,15,49.96,1,400,12925,19872,939.772,0.27,0.28,1.88,0.293,0.007,713,0
1655127814,12.517,42.56,0,400,13165,21010,937.461,1.97,2.05,13.58,2.118,0.048,3506,0
1654733490,22.13,54.83,21,420,12567,19645,939.81,0,0,0,0.002,0.001,159,0
1655128292,15.493,73.08,1563,400,13413,20234,937.082,0.67,0.7,4.63,0.722,0.016,3984,0
1654715357,28.91,42.26,182,424,12766,20530,937.377,1.85,1.93,12.76,1.989,0.045,3170,0
1654733547,22.793,55.84,10,400,12602,19683,939.791,0.11,0.22,0.46,0.24,0.106,216,0
1654733865,25.575,50.49,3,400,12813,19809,939.825,0.15,0.16,0.98,0.168,0.013,534,0
1654768032,20.27,49.11,221,400,13136,20044,939.594,0.66,0.69,4.55,0.71,0.016,6689,1
1654715080,25.86,48.62,182,420,12773,20541,937.424,1.98,2.06,13.62,2.124,0.048,2893,0
1654763100,16.2,54.86,31,400,13124,20017,939.613,0.72,0.75,4.98,0.777,0.018,1757,0
1654756822,-20.749,47.67,1442,428,12964,19369,938.697,2.16,2.24,14.84,2.315,0.052,23491,1
1654716495,44.4,29.84,6608,400,13015,19540,936.883,0.63,0.65,4.34,0.676,0.015,4308,0
1654735004,25.006,49.01,3,400,13137,20037,939.6,1.07,1.11,7.33,1.143,0.026,1673,0
1655128967,13.664,14.25,607,400,13366,20542,936.837,0.92,0.96,6.35,0.99,0.022,4659,0
1655126818,5.457,41.98,161,429,12774,20555,937.321,1.81,1.88,12.46,1.943,0.044,2510,0
1654715622,25.47,44.86,0,400,13193,21102,937.436,2.02,2.1,13.9,2.168,0.049,3435,0
1654735051,24.703,50.55,0,400,13150,20059,939.62,0.6,0.63,4.16,0.648,0.015,1720,0
1654714150,28.77,41.63,114,400,12791,20597,937.346,1.85,1.93,12.75,1.989,0.045,1963,0
1655128132,13.184,39.16,0,400,13425,21384,937.397,1.48,1.54,10.18,1.587,0.036,3824,0
1655128868,17.93,20.14,44331,865,12562,18557,936.896,0.71,0.74,4.91,0.766,0.017,4560,0
1654762309,13.12,57.02,21,400,13012,19925,939.745,0.14,0.15,0.99,0.155,0.003,966,0
1655124748,23.265,46.27,57,400,12833,20713,937.511,1.74,1.8,11.94,1.863,0.042,440,0
1654750722,15.703,53.35,1210,403,12895,19421,938.743,1.81,1.88,12.43,1.938,0.044,17391,1
1654716538,46.3,28.49,11358,400,12838,19244,936.874,0.58,0.61,4.03,0.628,0.014,4351,0
1654761484,13.75,49.5,11,421,12563,19647,939.805,0,0,0,0.002,0.001,141,0
1654763204,16.99,50.92,74,400,13108,19978,939.613,0.79,0.82,5.42,0.845,0.019,1861,0
1655126196,-4.407,43.81,92,400,12790,20620,937.383,2.14,2.22,14.7,2.292,0.052,1888,0
1654713182,28.9,41.38,63,400,12788,20675,937.535,2.18,2.26,14.98,2.336,0.053,995,0
1654735570,20.317,54.44,0,400,13208,20138,939.612,0.85,0.88,5.82,0.907,0.02,2239,0
1655126328,-5.096,41.82,145,408,12788,20582,937.355,1.59,1.65,10.95,1.708,0.039,2020,0
1654733482,22.032,52.13,28,433,12543,19638,939.82,0.21,0.54,0.58,0.614,0.324,151,0
1654715846,25.43,42.34,0,400,13350,21193,937.45,1.68,1.75,11.57,1.803,0.041,3659,0
1654715972,24.75,43.69,0,400,13414,21219,937.4,2.14,2.23,14.76,2.301,0.052,3785,0
1655129346,-11.91,24.32,60000,17808,10993,16021,936.849,10919.86,19505.2,54655.1,21478.812,8185.406,5038,0
1654714572,28.73,42.17,220,447,12763,20491,937.335,1.67,1.73,11.48,1.79,0.04,2385,0
1655128508,19.338,36.59,8337,400,12938,19432,936.842,0.39,0.41,2.7,0.42,0.009,4200,0
1654734093,26.68,50.88,16,400,12944,19885,939.753,0.26,0.27,1.82,0.283,0.006,762,0
1654776211,24.65,52.86,1128,459,12856,19444,938.827,2.2,2.29,15.14,2.361,0.053,14868,1
1654762194,12.71,56.87,12,400,12972,19899,939.766,0.28,0.29,1.94,0.302,0.007,851,0
1654764440,19.46,46.98,181,400,13139,19992,939.65,0.76,0.79,5.22,0.814,0.018,3097,0
1654763727,20.34,47.1,20,400,13213,20142,939.602,1.01,1.05,6.94,1.083,0.024,2384,0
1654762527,14.05,56.4,32,400,13057,19938,939.783,0.35,0.36,2.38,0.371,0.008,1184,0
1654717638,54.3,12.51,4079,400,13423,19757,936.691,0.67,0.69,4.59,0.716,0.016,5451,0
1654742551,-5.205,57.36,473,595,12848,19790,939.225,1.65,1.71,11.33,1.768,0.04,9220,1
1654903435,39.91,15.71,0,2643,12665,20202,930.963,8.46,8.79,58.24,9.082,0.205,430,1
1654743903,1.758,55.15,996,682,12777,19486,939.083,2.2,2.29,15.14,2.361,0.053,10572,1
1654716580,46.17,27.47,13702,531,12749,19099,936.881,0.68,0.7,4.65,0.726,0.016,4393,0
1654740187,-5.79,50.15,198,400,13150,20054,939.611,0.4,0.42,2.78,0.434,0.01,6856,1
1654762687,14.86,55.62,10,400,13096,19990,939.713,0.65,0.68,4.47,0.698,0.016,1344,0
1654775834,26,46.88,1241,504,12839,19422,938.915,2.15,2.23,14.77,2.303,0.052,14491,1
1654773723,26.94,47.22,1071,561,12826,19455,938.97,1.88,1.96,12.96,2.021,0.046,12380,1
1654764477,21.05,46.61,169,400,13156,20002,939.626,0.87,0.91,6,0.936,0.021,3134,0
1654736402,10.716,47.91,140,400,13170,20029,939.679,0.93,0.97,6.43,1.003,0.023,3071,0
1654717696,52.09,13.4,1791,400,13661,20216,936.675,0.99,1.03,6.84,1.067,0.024,5509,0
1654716241,31.98,54.27,2704,400,13309,19941,936.933,0.8,0.84,5.53,0.863,0.019,4054,0
1655128911,16.332,17.42,42786,877,12563,18584,936.905,0.82,0.85,5.61,0.875,0.02,4603,0
1654758167,11.917,54.31,1354,422,12982,19390,938.829,1.88,1.95,12.94,2.018,0.046,24836,1
1654717433,59.38,11.7,60000,8201,11450,16892,936.753,1074.7,1258.73,7039.54,1323.448,164.043,5246,0
1654714190,27.15,48.17,107,400,12798,20614,937.347,1.97,2.04,13.54,2.111,0.048,2003,0
1654716482,43.05,28.99,5179,400,13037,19631,936.897,0.74,0.77,5.1,0.796,0.018,4295,0
1654714165,26.5,45.21,128,417,12777,20586,937.37,2.06,2.14,14.15,2.207,0.05,1978,0
1655129370,-13.391,21.69,60000,16770,11046,15937,936.829,9622.57,11908.3,61427.32,12612.777,2088.055,5062,0
1654715541,27.08,43.26,228,463,12748,20488,937.418,1.73,1.8,11.91,1.858,0.042,3354,0
1654763379,17.68,48.74,73,400,13113,19978,939.661,0.93,0.97,6.41,1,0.023,2036,0
1655129485,-19.181,19.39,60000,14633,11136,16191,936.782,10711.82,24577.49,39935.89,27580.352,13313.805,5177,0
1654756585,-21.862,50.06,1410,426,12958,19368,938.706,1.53,1.59,10.51,1.638,0.037,23254,1
1654740337,-5.308,55.63,234,400,13134,20037,939.552,0.56,0.59,3.88,0.604,0.014,7006,1
1654751921,20.267,53.36,1224,418,12907,19415,938.73,1.69,1.76,11.64,1.815,0.041,18590,1
1655125187,1.495,40.93,54,400,12797,20688,937.57,2.12,2.2,14.61,2.278,0.051,879,0
1655126765,2.981,45.39,177,456,12765,20547,937.313,1.86,1.93,12.78,1.993,0.045,2457,0
1654716342,35.13,49.93,6101,400,13119,19577,936.901,0.35,0.37,2.44,0.38,0.009,4155,0
1655129115,4.326,32.08,938,400,13512,20440,936.872,0.75,0.78,5.17,0.807,0.018,4807,0
1654748752,12.237,53.57,1130,417,12877,19447,938.829,1.7,1.76,11.67,1.82,0.041,15421,1
1655125211,0.313,45.69,73,408,12782,20677,937.54,2.09,2.18,14.41,2.248,0.051,903,0
1654775530,27.11,47.06,1076,479,12860,19468,938.893,1.67,1.74,11.53,1.798,0.041,14187,1
1654743402,-2.448,52.84,942,742,12756,19498,939.131,2.34,2.43,16.08,2.507,0.057,10071,1
1655127252,20.775,47.77,179,427,12769,20540,937.413,1.77,1.84,12.18,1.9,0.043,2944,0
1654735668,19.312,51.16,26,400,13202,20134,939.573,1.15,1.2,7.93,1.237,0.028,2337,0
1655126359,-5.195,47.66,124,410,12784,20600,937.334,1.83,1.9,12.57,1.961,0.044,2051,0
1654743941,2.137,50.16,971,698,12781,19485,939.08,2.22,2.3,15.25,2.378,0.054,10610,1
1654713344,26.02,47.32,119,400,12775,20611,937.477,1.89,1.97,13.02,2.03,0.046,1157,0
1654740872,-4.171,56.64,280,400,13119,19991,939.478,0.49,0.51,3.37,0.525,0.012,7541,1
1654762426,14.87,57.27,0,400,13061,19957,939.788,0.23,0.24,1.57,0.245,0.006,1083,0
1654716770,56.11,19.21,40344,779,12621,18630,936.868,1.02,1.06,7.03,1.096,0.025,4583,0
1654713380,27.77,40.66,107,421,12764,20624,937.465,1.85,1.92,12.72,1.984,0.045,1193,0
1654757677,-5.896,53.17,1287,400,12994,19414,938.783,1.71,1.78,11.78,1.837,0.042,24346,1
1654766752,21.82,50.25,0,400,13270,20240,939.724,2.4,2.5,16.55,2.581,0.058,5409,1
1654762777,17.75,49.3,15,400,13105,19999,939.682,0.59,0.61,4.06,0.633,0.014,1434,0
1654739658,-7.63,48.9,168,400,13165,20089,939.637,0.88,0.92,6.08,0.947,0.021,6327,1
1654763710,19.82,49.76,16,400,13207,20142,939.591,1.06,1.1,7.28,1.136,0.026,2367,0
1654756425,-22.001,53.95,1360,413,12969,19381,938.718,2.09,2.17,14.37,2.242,0.051,23094,1
1654761670,11.35,55.71,7,400,12676,19719,939.795,0.08,0.12,0.48,0.124,0.032,327,0
1654776375,25.6,47.73,1163,470,12850,19427,938.81,1.91,1.99,13.16,2.052,0.046,15032,1
1654758082,8.273,47.77,1392,431,12982,19386,938.82,1.87,1.94,12.84,2.002,0.045,24751,1
1654734376,27.123,50.96,0,400,13041,19943,939.783,0.37,0.39,2.57,0.401,0.009,1045,0
1655127688,14.297,49.58,260,452,12756,20471,937.459,1.77,1.83,12.15,1.895,0.043,3380,0
1654748481,12.763,47,1074,424,12874,19464,938.823,1.59,1.65,10.93,1.704,0.038,15150,1
1654712941,28.98,41.26,57,426,12784,20701,937.521,1.93,2.01,13.31,2.075,0.047,754,0
1654715455,28.18,44.99,184,415,12774,20536,937.416,1.64,1.71,11.32,1.765,0.04,3268,0
1654738749,-9.252,48.91,4,400,13264,20238,939.734,2.44,2.54,16.82,2.623,0.059,5418,1
1654714358,25.89,47.67,142,411,12781,20570,937.332,2.01,2.08,13.81,2.153,0.049,2171,0
1655127702,14.04,43.54,218,400,12804,20493,937.433,1.61,1.67,11.08,1.728,0.039,3394,0
1654777597,24.51,53.49,1180,400,12884,19441,938.765,1.63,1.69,11.21,1.749,0.039,16254,1
1654742212,-5.167,54.32,349,400,13078,19918,939.274,0.38,0.39,2.6,0.405,0.009,8881,1
1654735662,19.375,47.56,44,400,13191,20115,939.592,1.09,1.14,7.52,1.173,0.026,2331,0
1654733834,25.37,56.16,12,400,12780,19771,939.844,0.29,0.32,1.93,0.336,0.028,503,0
1654717708,51.28,13.71,2151,400,13597,20115,936.682,0.98,1.02,6.74,1.051,0.024,5521,0
1654714045,26.51,45.1,159,428,12777,20560,937.38,1.96,2.03,13.47,2.1,0.047,1858,0
1654737004,3.28,52.24,305,400,13138,19916,939.68,1.36,1.41,9.34,1.456,0.033,3673,1
1655124420,25.261,38.57,9,415,12861,20780,937.587,2.04,2.12,14.03,2.188,0.049,112,0
1654713376,29.14,40.75,86,400,12789,20658,937.48,1.93,2.01,13.31,2.075,0.047,1189,0
1654774654,24.59,52.89,1096,528,12838,19454,938.898,2.09,2.17,14.35,2.238,0.051,13311,1
1655129010,11.234,17.12,107,400,13554,21044,936.819,1.52,1.58,10.44,1.628,0.037,4702,0
1655125289,-3.21,47.28,82,400,12778,20661,937.531,2.3,2.39,15.84,2.471,0.056,981,0
1654763686,17.79,52.71,25,400,13206,20149,939.579,0.99,1.03,6.84,1.067,0.024,2343,0
1654771279,24.57,51.11,772,743,12764,19551,939.119,2.47,2.56,16.98,2.648,0.06,9936,1
1654774853,26.74,48.41,1117,515,12841,19447,938.872,1.99,2.06,13.67,2.131,0.048,13510,1
1654736644,7.694,58.87,224,400,13178,19995,939.701,2.22,2.31,15.31,2.387,0.054,3313,1
1654717472,57.11,12.09,60000,1102,12449,18049,936.721,50.92,57.42,339.06,60.057,5.626,5285,0
1654733982,26.23,50.04,7,400,12886,19845,939.814,0.31,0.32,2.12,0.33,0.007,651,0
1654746178,20.809,49.21,1044,532,12837,19466,938.916,1.99,2.07,13.69,2.136,0.048,12847,1
1654733627,23.637,51.16,13,400,12662,19718,939.785,0.11,0.17,0.62,0.18,0.054,296,0
1654715438,25.96,48.69,183,426,12771,20525,937.387,1.82,1.89,12.54,1.956,0.044,3251,0
1654747760,15.597,47.02,1090,466,12858,19451,938.932,1.65,1.72,11.39,1.776,0.04,14429,1
1654735406,21.887,48.46,4,400,13159,20055,939.608,0.86,0.9,5.95,0.928,0.021,2075,0
1654715747,25.28,44.68,0,400,13250,21191,937.478,1.9,1.98,13.1,2.043,0.046,3560,0
1654773213,24.43,52.99,1128,609,12809,19445,939.026,2.14,2.22,14.71,2.294,0.052,11870,1
1654779527,26.32,51.37,1078,400,12925,19457,938.68,1.36,1.42,9.38,1.463,0.033,18184,1
1654734903,25.597,53.81,26,400,13104,19997,939.656,0.71,0.73,4.86,0.757,0.017,1572,0
1655126010,-4.342,47.93,109,401,12785,20614,937.405,1.9,1.97,13.08,2.04,0.046,1702,0
1655129953,1.181,15.91,692,400,13729,20507,936.691,0.58,0.6,3.96,0.618,0.014,5645,0
1654774200,26.9,47.4,1044,538,12841,19467,938.924,2.11,2.19,14.51,2.263,0.051,12857,1
1654763335,16.85,53.12,79,400,13106,19968,939.628,0.64,0.67,4.42,0.689,0.016,1992,0
1654763188,19.03,48.08,55,400,13123,19997,939.592,0.58,0.6,3.96,0.618,0.014,1845,0
1654777278,25.16,50.2,1180,430,12872,19438,938.763,1.75,1.82,12.04,1.878,0.042,15935,1
1655125838,-6.474,42.76,101,400,12792,20622,937.427,1.95,2.02,13.4,2.09,0.047,1530,0
1654756131,-21.118,54.2,1354,400,12967,19386,938.733,1.92,1.99,13.21,2.06,0.047,22800,1
1654740512,-4.816,55.34,249,400,13124,20011,939.508,0.54,0.56,3.72,0.579,0.013,7181,1
1655124679,25.358,45.72,43,400,12829,20724,937.542,2.48,2.58,17.07,2.662,0.06,371,0
1654735241,23.304,47.35,65,400,13119,19981,939.612,0.6,0.63,4.15,0.646,0.015,1910,0
1654714484,25.75,48.14,144,409,12785,20572,937.315,1.87,1.95,12.89,2.01,0.045,2297,0
1654746250,20.848,47.36,1017,522,12839,19463,938.904,1.72,1.79,11.83,1.844,0.042,12919,1
1655127338,20.647,44.16,182,438,12768,20533,937.337,1.68,1.74,11.54,1.799,0.041,3030,0
1654764734,22.35,54.65,280,400,13139,19942,939.666,1.87,1.94,12.85,2.004,0.045,3391,1
1654749556,12.333,47.39,1141,422,12881,19448,938.761,2.1,2.18,14.45,2.253,0.051,16225,1
1655127965,12.029,41.18,0,400,13367,21215,937.462,1.76,1.83,12.09,1.886,0.043,3657,0
1654734505,27.013,55.08,20,400,13057,19934,939.806,0.35,0.36,2.41,0.376,0.008,1174,0
1655127696,14.149,45.67,212,442,12763,20508,937.432,1.61,1.68,11.1,1.731,0.039,3388,0
1654740719,-4.373,50.08,259,400,13129,20001,939.484,0.64,0.67,4.41,0.688,0.016,7388,1
1655128239,14.627,59.99,461,400,12988,20690,937.085,1.41,1.47,9.72,1.515,0.034,3931,0
1654736069,14.79,45.89,95,400,13185,20084,939.63,1.02,1.06,7.05,1.099,0.025,2738,0
1655125822,-6.721,47.34,117,406,12781,20604,937.405,1.78,1.85,12.27,1.914,0.043,1514,0
1654713660,28.57,42.14,69,400,12789,20654,937.419,1.99,2.07,13.71,2.139,0.048,1473,0
1654741321,-4.18,51.91,302,400,13116,19959,939.399,0.31,0.33,2.17,0.338,0.008,7990,1
1655126589,-3.305,46.37,134,413,12792,20597,937.328,1.85,1.92,12.72,1.983,0.045,2281,0
1654743457,-2.074,50.45,850,717,12771,19516,939.101,2.37,2.46,16.3,2.542,0.057,10126,1
1654904079,34.55,16.37,0,836,13112,20877,930.911,1.19,1.23,8.18,1.275,0.029,1074,1
1654715221,28.46,43.33,175,422,12771,20543,937.31,1.83,1.9,12.59,1.963,0.044,3034,0
1655125909,-5.428,41.4,79,400,12794,20638,937.443,1.85,1.92,12.73,1.985,0.045,1601,0
1654786016,26.61,48.83,1283,400,12993,19401,938.815,1.96,2.04,13.51,2.107,0.048,24673,1
1654763463,16.99,54.24,3,400,13157,20053,939.652,0.76,0.79,5.23,0.816,0.018,2120,0
1654714471,26.1,46.96,138,413,12782,20577,937.323,1.83,1.9,12.57,1.96,0.044,2284,0
1654762936,17.54,54.3,0,400,13153,20057,939.595,0.56,0.58,3.83,0.597,0.013,1593,0
1655124957,13.752,40.17,46,419,12805,20712,937.504,2.17,2.25,14.91,2.325,0.053,649,0
1654762537,16.41,52.17,14,400,13070,19953,939.77,0.55,0.57,3.8,0.592,0.013,1194,0
1654715609,25.93,44.21,0,400,13141,20989,937.456,2.04,2.12,14.06,2.193,0.05,3422,0
1655129582,-21.749,12.11,60000,1387,12293,17876,936.703,612.82,740.88,3956.06,782.317,115.982,5274,0
